Age,Gender,City,Locality,Languages,college,Profession,Have you gone Trekking,Preferred Days,Number of Treks,Difficulty of Trek,trekker_id,BMI,cluster
28,1,4,23,[0],1,0,1,[0],2,1,385,26.959840341724732,3
25,1,1,9,[0],1,1,1,[0],2,0,386,25.25951557093426,3
19,1,0,24,[0],1,2,1,[0],1,1,387,26.897670187097027,3
35,1,3,0,[0],3,0,0,[0],0,2,388,25.654372397382513,3
34,1,4,23,[0],5,0,0,[0],0,2,389,29.515938606847698,3
17,1,0,24,[0],5,2,1,[0],2,2,390,31.12244897959184,3
36,1,1,3,[0],2,0,0,[0],0,2,391,33.49768527230984,3
19,0,1,5,[0],4,0,0,[0],0,2,392,23.99945916711736,3
28,0,2,11,[0],1,0,1,[0],3,1,393,22.10028959000152,3
31,0,4,23,[0],4,0,0,[0],0,0,394,30.730609418282548,3
40,0,4,17,[0],4,0,1,[0],3,2,395,24.654832347140037,3
29,0,1,13,[0],2,0,1,[0],2,2,396,27.513384889946465,3
38,1,0,6,[0],4,0,1,[0],3,2,397,25.029760996306585,3
31,0,1,13,[0],0,0,1,[0],4,1,398,22.826880934989045,3
40,1,4,16,[0],5,0,1,[0],1,1,399,34.131113423517164,3
28,1,4,2,[0],4,0,1,[0],3,1,400,34.666666666666664,3
23,0,1,13,[0],0,0,0,[0],0,2,401,27.776706145596233,3
18,1,3,0,[0],0,0,1,[0],2,2,402,31.238589800803275,3
17,1,4,23,[0],1,2,1,[0],2,2,403,31.231409875074366,3
22,1,4,23,[0],2,0,1,[0],4,2,404,29.384676110696898,3
45,1,4,16,[0],2,0,0,[0],0,1,405,25.013520822065985,3
16,1,4,2,[0],3,0,0,[0],0,1,406,27.92666996982118,3
30,0,2,11,[0],1,0,1,[0],4,1,407,18.80920625149619,3
34,0,3,21,[0],2,1,1,[0],4,2,408,23.93948099205209,3
27,1,2,11,[0],4,0,0,[0],0,1,409,29.93759487265981,3
36,1,2,4,[0],1,0,1,[0],3,2,410,27.343749999999996,3
34,1,4,23,[0],5,2,1,[0],1,2,411,29.04865649963689,3
21,0,0,7,[0],4,0,1,[0],3,1,412,23.555555555555557,3
29,1,4,16,[0],3,0,1,[0],3,2,413,32.85668008700079,3
30,1,4,16,[0],4,0,1,[0],3,0,414,28.804413972169254,3
30,0,4,19,[0],4,0,1,[0],3,1,415,32.370050666166264,3
21,1,4,17,[0],0,0,1,[0],3,2,416,21.707923392038097,3
23,1,4,23,[0],5,2,1,[0],1,1,417,35.924515235457065,3
48,1,3,18,[0],3,0,1,[0],1,2,418,24.677021338365513,3
27,1,4,16,[0],2,0,1,[0],3,1,419,24.919900320398717,3
36,1,4,23,[0],0,0,1,[0],3,2,420,30.477219243084754,3
16,1,2,12,[0],0,0,0,[0],0,0,421,31.297373954716615,3
39,1,4,2,[0],3,0,1,[0],2,1,422,22.20408163265306,3
25,0,4,16,[0],5,2,1,[0],3,0,423,31.63371488033298,3
21,1,4,16,[0],0,0,0,[0],0,2,424,25.59373706198954,3
28,1,0,6,[0],0,0,1,[0],2,1,425,24.167162403331353,3
26,1,4,19,[0],1,0,0,[0],0,0,426,32.89473684210526,3
31,1,4,23,[0],3,1,1,[0],5,2,427,34.927679158448385,3
18,0,4,17,[0],2,0,1,[0],3,1,428,27.915518824609737,3
12,1,4,2,[0],5,0,1,[0],2,2,429,36.44444444444444,3
28,1,1,3,[0],4,0,1,[0],3,2,430,27.915518824609737,3
20,1,1,13,[0],4,0,1,[0],4,0,431,31.86682520808561,3
12,0,4,19,[0],2,2,0,[0],0,2,432,33.247876942797625,3
21,0,4,16,[0],3,1,0,[0],0,0,433,22.758306781975424,3
40,0,3,21,[0],2,0,1,[0],0,0,434,27.660095935016283,3
19,0,3,8,[0],2,0,1,[0],2,2,435,29.218407596785976,3
45,0,4,2,[0],4,0,0,[0],0,1,436,28.393726338561386,3
47,1,4,16,[0],3,0,1,[0],2,0,437,14.19753086419753,3
23,1,4,23,[0],5,1,1,[0],4,1,438,36.571334648257725,3
37,1,0,7,[0],0,0,1,[0],2,1,439,23.59700420642249,3
44,1,4,16,[0],3,0,1,[0],1,1,440,23.59700420642249,3
42,1,0,24,[0],1,0,1,[0],3,2,441,32.05128205128205,3
18,1,3,22,[0],1,2,1,[0],2,0,442,26.346494034400994,3
47,1,4,23,[0],0,1,1,[0],2,1,443,27.343749999999996,3
48,1,1,13,[0],4,0,1,[0],0,2,444,25.344352617079892,3
24,0,4,23,[0],0,0,1,[0],3,0,445,30.859374999999993,3
19,0,4,19,[0],2,0,1,[0],2,0,446,33.834027364663896,3
28,1,4,17,[0],2,0,1,[0],3,0,447,21.306818181818183,3
41,0,0,10,[0],1,0,1,[0],4,0,448,19.94805976890361,3
26,1,4,19,[0],5,0,1,[0],2,0,449,33.28402366863905,3
54,0,0,6,[0],1,0,0,[0],0,2,450,28.162493730951734,3
29,0,4,23,[0],2,0,0,[0],0,1,451,32.03124999999999,3
40,0,2,11,[0],3,0,1,[0],3,0,452,23.529411764705884,3
26,0,2,12,[0],1,0,0,[0],0,1,453,31.980541417053285,3
27,1,0,24,[0],2,0,1,[0],4,2,454,33.769322235434004,3
37,1,1,5,[0],4,0,0,[0],0,1,455,30.38501560874089,3
34,1,4,19,[0],2,1,1,[0],3,2,456,26.502116213757365,3
12,1,1,5,[0],4,0,1,[0],1,2,457,27.343749999999996,3
23,1,4,23,[0],0,0,1,[0],2,2,458,36.0,3
33,0,4,19,[0],4,0,1,[0],2,0,459,21.913805697589478,3
24,1,4,19,[0],2,0,1,[0],3,0,460,34.71570651154063,3
30,0,3,21,[0],4,0,1,[0],1,1,461,22.86236854138088,3
28,1,2,11,[0],1,0,1,[0],2,2,462,25.458065904119906,3
19,0,2,20,[0],5,1,0,[0],0,0,463,22.052190183434128,3
30,1,1,3,[0],3,0,0,[0],0,2,464,21.907582457706194,3
20,0,3,0,[0],5,0,1,[0],2,2,465,24.034407151290267,3
20,1,1,3,[0],4,0,1,[0],2,1,466,26.397977394408095,3
12,1,1,9,[0],2,0,1,[0],1,2,467,24.280975342840534,3
25,1,4,17,[0],3,2,1,[0],4,1,468,31.577562387614577,3
33,1,4,2,[0],3,1,1,[0],3,0,469,19.15119181970521,3
34,0,1,13,[0],2,0,0,[0],0,0,470,25.013520822065985,3
46,1,1,13,[0],4,0,1,[0],3,1,471,24.76756591982929,3
42,1,4,23,[0],4,0,1,[0],3,2,472,29.04865649963689,3
27,0,1,9,[0],4,0,1,[0],1,2,473,26.218820861678008,3
16,0,4,19,[0],2,2,0,[0],0,0,474,24.857954545454547,3
24,1,2,15,[0],2,2,1,[0],2,0,475,21.719250114311837,3
28,0,4,2,[0],4,0,1,[0],3,0,476,19.60519199567334,3
29,0,4,16,[0],1,0,0,[0],0,2,477,29.296874999999993,3
39,0,4,2,[0],1,0,0,[0],0,1,478,38.36112739091054,3
20,1,4,2,[0],1,0,1,[0],2,0,479,25.59373706198954,3
44,1,3,8,[0],3,1,1,[0],3,2,480,35.49168975069252,3
26,0,1,5,[0],5,1,1,[0],2,1,481,22.10028959000152,3
42,0,4,23,[0],3,0,1,[0],3,0,482,27.968016063681024,3
49,1,4,16,[0],0,0,0,[0],0,0,483,14.325068870523417,3
35,0,1,1,[0],1,0,0,[0],0,1,484,26.1286108288576,3
14,1,4,2,[0],0,1,0,[0],0,2,485,31.431788328016516,3
14,1,3,22,[0],5,0,1,[0],4,1,486,20.19557823129252,3
11,1,4,16,[0],2,2,1,[0],4,1,487,39.73643176902571,3
34,0,4,17,[0],5,0,1,[0],4,0,488,23.423557406305775,3
34,0,1,9,[0],1,0,1,[0],3,1,489,24.857954545454547,3
27,1,1,9,[0],4,0,1,[0],1,0,490,23.38868655818771,3
10,0,4,19,[0],2,0,0,[0],0,0,491,29.094282341035587,3
39,1,2,12,[0],0,1,0,[0],0,0,492,29.617289092507754,3
12,1,3,0,[0],4,0,1,[0],2,1,493,23.40750912892856,3
35,0,4,23,[0],3,0,1,[0],3,0,494,29.094282341035587,3
41,0,4,17,[0],5,2,1,[0],4,1,495,25.56610664718773,3
30,0,0,24,[0],0,2,1,[0],2,0,496,22.647376960519203,3
35,1,1,1,[0],0,0,1,[0],1,2,497,32.889188733344575,3
19,1,3,8,[0],2,1,1,[0],2,0,498,30.844415958980928,3
23,1,1,5,[0],5,1,0,[0],0,1,499,23.533042706685695,3
32,1,2,4,[0],0,2,0,[0],0,1,500,24.910767400356935,3
33,1,1,3,[0],5,0,1,[0],2,2,501,24.088223117166624,3
28,1,4,19,[0],0,2,1,[0],2,2,502,27.281746031746035,3
43,0,1,3,[0],5,0,1,[0],2,1,503,21.798202394816204,3
32,0,4,17,[0],5,0,0,[0],0,0,504,29.903028749626213,3
27,1,1,5,[0],0,0,1,[0],3,0,505,23.555555555555557,3
30,1,2,20,[0],5,0,1,[0],3,2,506,28.268200753818686,3
29,1,4,16,[0],0,0,0,[0],0,0,507,32.89333162458883,3
28,1,3,21,[0],0,1,0,[0],0,1,508,26.1286108288576,3
21,1,4,16,[0],0,0,1,[0],2,0,509,26.533758829646096,3
18,1,1,1,[0],5,0,1,[0],3,2,510,25.909456951787405,3
19,1,4,23,[0],5,0,1,[0],3,2,511,34.232692221071126,3
31,0,4,19,[0],3,0,0,[0],0,2,512,25.71100826707804,3
49,1,4,2,[0],0,1,0,[0],0,0,513,19.37919743392696,3
16,1,1,3,[0],4,0,1,[0],2,1,514,33.53147386069196,3
42,0,1,1,[0],0,0,1,[0],3,0,515,24.141519250780433,3
22,0,4,17,[0],5,0,1,[0],3,0,516,31.22130394857668,3
49,0,4,2,[0],1,0,0,[0],0,1,517,20.519134092541297,3
26,0,2,11,[0],2,2,0,[0],0,1,518,25.344352617079892,3
18,1,1,1,[0],1,0,1,[0],2,0,519,36.10694145807132,3
44,1,2,15,[0],2,1,0,[0],0,2,520,18.832391713747644,3
40,0,2,12,[0],3,0,1,[0],4,2,521,24.088223117166624,3
41,1,3,0,[0],1,0,1,[0],3,1,522,28.761869978086196,3
26,0,3,18,[0],1,0,0,[0],0,2,523,27.688778133776353,3
22,1,1,3,[0],1,0,1,[0],2,1,524,30.102118579484827,3
22,1,3,21,[0],2,0,0,[0],0,0,525,23.66524436157625,3
21,0,4,23,[0],5,0,1,[0],3,0,526,29.93759487265981,3
17,0,0,7,[0],3,0,1,[0],3,0,527,23.030045351473927,3
28,1,0,14,[0],4,0,0,[0],0,0,528,20.244897959183675,3
40,1,4,23,[0],4,0,1,[0],1,2,529,30.407626561472714,3
28,0,3,0,[0],3,0,1,[0],3,2,530,36.03441286428539,3
36,0,3,21,[0],3,0,1,[0],2,2,531,30.043262297708697,3
42,1,4,17,[0],3,0,1,[0],4,0,532,26.61934338952972,3
44,0,0,6,[0],1,1,0,[0],0,2,533,32.653061224489804,3
27,1,3,8,[0],2,0,0,[0],0,0,534,20.983987603305785,3
19,0,1,3,[0],4,0,1,[0],2,1,535,32.462195923734384,3
19,1,4,2,[0],1,0,1,[0],1,1,536,22.7189744005842,3
24,0,4,2,[0],1,0,1,[0],2,0,537,25.96454217209623,3
22,0,4,19,[0],1,0,0,[0],0,1,538,24.128792373719392,3
27,1,1,13,[0],0,0,1,[0],2,2,539,29.17488494411571,3
48,1,4,19,[0],5,0,1,[0],4,1,540,29.21010994360826,3
22,0,2,20,[0],5,0,1,[0],2,2,541,20.04744562130375,3
45,1,2,11,[0],4,0,1,[0],4,2,542,24.677021338365513,3
17,0,4,19,[0],2,0,0,[0],0,2,543,27.055150884495315,3
28,1,4,19,[0],3,0,1,[0],1,0,544,23.384353741496604,3
22,1,1,9,[0],2,0,1,[0],3,2,545,29.93759487265981,3
36,0,4,23,[0],4,0,1,[0],1,2,546,22.77318640955005,3
24,0,3,18,[0],4,0,0,[0],0,2,547,34.889853543754306,3
28,0,1,13,[0],5,0,0,[0],0,1,548,26.106562240417702,3
35,0,4,17,[0],2,1,0,[0],0,2,549,23.054562464499313,3
40,1,4,16,[0],4,2,1,[0],4,2,550,26.813590449954088,3
30,1,2,4,[0],5,0,1,[0],1,0,551,29.296874999999993,3
35,1,2,15,[0],1,0,0,[0],0,2,552,18.590124925639504,3
28,0,1,13,[0],5,0,1,[0],2,2,553,29.060607121599386,3
19,0,4,23,[0],0,0,1,[0],3,2,554,22.34778208804183,3
21,1,1,1,[0],5,0,1,[0],3,1,555,37.02161136563469,3
43,1,4,16,[0],1,0,0,[0],0,0,556,20.16070124178232,3
14,0,4,16,[0],1,0,1,[0],1,1,557,24.622960911049557,3
23,1,4,16,[0],4,0,0,[0],0,2,558,26.61934338952972,3
28,0,4,16,[0],2,1,0,[0],0,1,559,29.357521924046825,3
33,0,3,8,[0],5,0,1,[0],2,2,560,23.507805325987146,3
23,0,2,4,[0],2,0,1,[0],3,1,561,23.14814814814815,3
38,1,4,19,[0],5,2,1,[0],1,2,562,23.66524436157625,3
26,0,1,1,[0],4,0,0,[0],0,2,563,24.167162403331353,3
36,1,4,2,[0],5,2,1,[0],3,0,564,18.42403628117914,3
20,1,4,16,[0],3,0,1,[0],3,1,565,22.4058769513315,3
24,0,4,23,[0],5,0,1,[0],3,1,566,28.515624999999993,3
40,0,4,19,[0],5,2,1,[0],2,1,567,31.005599518719055,3
31,1,0,24,[0],1,0,1,[0],2,2,568,18.749999999999996,3
39,1,4,23,[0],4,0,0,[0],0,2,569,26.722872520606725,3
22,1,1,1,[0],2,0,1,[0],2,1,570,28.360351528307834,3
33,1,3,8,[0],4,0,0,[0],0,1,571,22.600262984878366,3
10,0,3,21,[0],0,2,0,[0],0,0,572,21.513858510523864,3
39,0,4,17,[0],5,0,1,[0],1,0,573,36.51263742951032,3
29,0,1,1,[0],2,0,1,[0],2,0,574,23.18339100346021,3
46,1,4,16,[0],3,0,0,[0],0,0,575,26.775934114974238,3
24,1,4,16,[0],4,0,0,[0],0,0,576,23.08254200146092,3
26,1,4,19,[0],1,2,0,[0],0,2,577,24.341758286340216,3
35,1,4,23,[0],2,0,1,[0],2,1,578,27.74474831549742,3
26,1,4,19,[0],4,0,1,[0],2,0,579,32.46614549959418,3
25,1,2,20,[0],4,0,0,[0],0,1,580,26.953124999999996,3
52,0,2,4,[0],1,0,1,[0],2,0,581,19.003908350962746,3
45,1,4,17,[0],3,2,1,[0],0,2,582,21.338210638622158,3
22,1,4,19,[0],0,0,1,[0],4,0,583,34.484157572315304,3
16,1,1,1,[0],0,0,0,[0],0,0,584,38.52146814404432,3
39,0,4,2,[0],1,1,0,[0],0,2,585,18.77834467120182,3
35,1,0,24,[0],2,0,0,[0],0,0,586,25.76571345623458,3
20,0,4,23,[0],1,1,1,[0],3,2,587,19.28937926777516,3
16,0,3,18,[0],3,0,1,[0],1,2,588,29.060607121599386,3
21,0,3,21,[0],1,0,0,[0],0,1,589,29.060607121599386,3
22,1,1,13,[0],1,0,1,[0],4,0,590,30.78090740428403,3
23,1,1,5,[0],4,0,1,[0],1,2,591,21.9671201814059,3
48,1,4,17,[0],0,0,1,[0],2,0,592,27.76709812465291,3
22,0,4,16,[0],3,0,1,[0],1,1,593,28.999307479224377,3
18,1,2,12,[0],5,0,1,[0],3,2,594,26.564344746162927,3
41,0,4,16,[0],2,1,1,[0],1,2,595,29.752066115702483,3
15,1,4,19,[0],5,0,1,[0],4,0,596,23.93606231490121,3
43,1,4,23,[0],1,0,1,[0],2,1,597,23.711844630960897,3
42,1,1,9,[0],0,0,0,[0],0,0,598,26.83864765261977,3
21,1,1,1,[0],0,0,1,[0],3,0,599,28.326580372189753,3
21,1,4,2,[0],0,0,0,[0],0,2,600,30.33021487462087,3
28,1,1,9,[0],1,0,1,[0],2,1,601,21.872422819032593,3
31,1,0,10,[0],2,0,0,[0],0,0,602,20.06920415224914,3
11,1,3,8,[0],3,0,1,[0],1,2,603,24.538964901844146,3
28,1,4,16,[0],4,0,0,[0],0,1,604,30.730609418282548,3
26,1,3,8,[0],0,0,1,[0],4,0,605,27.993022029291247,3
40,1,2,12,[0],1,0,1,[0],2,1,606,33.02366090869502,3
50,0,4,23,[0],0,0,1,[0],2,1,607,30.178820773839018,3
26,0,2,11,[0],5,0,0,[0],0,0,608,18.902038132807363,3
27,1,4,17,[0],5,0,1,[0],2,2,609,17.746228926353147,3
31,1,4,16,[0],5,0,1,[0],0,0,610,36.6230677764566,3
31,1,4,16,[0],5,0,1,[0],4,2,611,28.0,3
57,0,4,2,[0],2,0,0,[0],0,0,612,26.91272587466359,3
20,1,4,23,[0],4,0,0,[0],0,2,613,24.677021338365513,3
33,0,4,19,[0],1,0,1,[0],3,0,614,32.04587620172036,3
22,0,2,11,[0],3,0,0,[0],0,0,615,25.390218522372525,3
39,1,4,17,[0],4,0,0,[0],0,2,616,31.16343490304709,3
36,0,3,0,[0],4,0,1,[0],3,2,617,32.0,3
20,1,1,3,[0],2,1,0,[0],0,1,618,20.964360587002094,3
36,0,1,1,[0],0,0,1,[0],3,2,619,20.703124999999996,3
42,1,1,5,[0],4,0,1,[0],2,1,620,20.808561236623067,3
12,1,2,4,[0],0,0,1,[0],4,1,621,19.230182228869694,3
21,0,4,23,[0],3,0,1,[0],4,0,622,34.602076124567475,3
26,0,4,17,[0],5,0,1,[0],2,1,623,22.313278429145196,3
45,0,1,5,[0],5,0,1,[0],2,2,624,22.76943835385394,3
42,0,4,17,[0],2,0,1,[0],4,2,625,23.588329220496444,3
37,1,2,12,[0],0,0,1,[0],2,0,626,25.236340330075304,3
17,1,4,23,[0],3,0,0,[0],0,0,627,26.93571950328707,3
27,1,1,5,[0],4,0,1,[0],2,1,628,25.969529085872576,3
28,0,4,19,[0],1,0,1,[0],3,2,629,20.060954438486167,3
37,1,0,10,[0],0,0,1,[0],3,2,630,37.6542220797949,3
21,1,4,17,[0],0,0,0,[0],0,1,631,33.333333333333336,3
31,0,1,13,[0],4,0,0,[0],0,0,632,26.291723822588015,3
37,0,1,13,[0],5,0,0,[0],0,2,633,32.44444444444444,3
35,1,4,2,[0],5,0,0,[0],0,0,634,38.049940546967896,3
22,1,4,19,[0],1,0,1,[0],2,2,635,24.88888888888889,3
39,0,4,19,[0],2,0,1,[0],4,0,636,43.25738141944571,3
37,0,4,2,[0],4,0,1,[0],2,2,637,25.351541373715524,3
41,0,1,1,[0],4,0,1,[0],2,0,638,26.346494034400994,3
14,0,4,2,[0],1,0,1,[0],5,0,639,23.140495867768596,3
43,1,3,22,[0],2,0,1,[0],3,0,640,20.690494543389182,3
43,1,0,6,[0],4,0,1,[0],2,0,641,24.341758286340216,3
18,0,4,17,[0],0,0,1,[0],4,2,642,17.783249546869126,3
47,1,1,13,[0],4,0,1,[0],2,0,643,21.60410477990818,3
41,1,4,16,[0],0,0,1,[0],3,2,644,37.28208359588322,3
39,1,1,3,[0],4,0,1,[0],1,0,645,31.603212373587155,3
45,0,4,16,[0],3,0,0,[0],0,2,646,23.624447492760247,3
31,1,4,2,[0],3,1,1,[0],3,0,647,19.031141868512112,3
25,0,3,22,[0],0,1,0,[0],0,2,648,23.875114784205696,3
15,1,4,16,[0],5,0,1,[0],1,0,649,22.724403484408533,3
25,1,1,13,[0],1,0,0,[0],0,0,650,27.67873897541753,3
25,0,0,14,[0],2,0,1,[0],3,0,651,27.475629493018182,3
19,1,0,6,[0],3,0,1,[0],3,2,652,23.9188302920412,3
31,1,4,16,[0],5,0,1,[0],5,1,653,30.536721701775274,3
32,1,4,2,[0],3,1,0,[0],0,1,654,25.63691716071142,3
17,1,4,16,[0],3,0,1,[0],1,2,655,35.65396884969038,3
48,0,0,6,[0],3,0,1,[0],3,0,656,24.609733700642796,3
27,1,1,5,[0],2,2,1,[0],3,1,657,38.22222222222222,3
13,1,3,18,[0],5,0,1,[0],2,0,658,42.5448677196929,3
16,0,3,18,[0],0,0,1,[0],4,0,659,19.047004132231404,3
21,1,0,24,[0],0,0,1,[0],1,2,660,28.621470374642232,3
22,0,4,2,[0],2,0,1,[0],3,0,661,21.410944984758313,3
18,1,4,19,[0],5,0,0,[0],0,1,662,32.44444444444444,3
36,0,4,23,[0],1,0,1,[0],3,1,663,28.326580372189753,3
30,1,1,9,[0],4,0,1,[0],2,2,664,39.471952984518225,3
22,1,4,2,[0],1,0,0,[0],0,2,665,22.694018931589476,3
22,0,4,17,[0],5,1,0,[0],0,1,666,32.04994797086368,3
12,1,2,11,[0],1,0,1,[0],2,1,667,25.20398137468495,3
31,1,4,23,[0],3,0,0,[0],0,1,668,28.628792385484836,3
38,0,4,2,[0],0,0,0,[0],0,0,669,26.026174895895306,3
35,1,1,1,[0],1,0,0,[0],0,2,670,31.577562387614577,3
39,1,4,2,[0],4,0,0,[0],0,1,671,19.675166853130666,3
33,0,1,9,[0],3,0,1,[0],2,0,672,24.859073561850078,3
24,1,4,17,[0],1,2,0,[0],0,2,673,29.744199881023206,3
22,0,4,17,[0],3,0,0,[0],0,1,674,22.205989773557338,3
39,0,4,19,[0],3,0,1,[0],3,2,675,30.78090740428403,3
27,1,3,8,[0],1,0,0,[0],0,0,676,26.1286108288576,3
49,1,1,13,[0],2,0,0,[0],0,0,677,25.15589569160998,3
24,1,4,17,[0],0,0,1,[0],3,2,678,35.883634499551455,3
42,1,4,2,[0],0,0,0,[0],0,0,679,28.19692120103642,3
30,1,4,19,[0],1,0,1,[0],3,1,680,27.01685988851271,3
28,0,0,24,[0],0,1,1,[0],0,0,681,22.837370242214536,3
32,0,3,18,[0],1,0,1,[0],4,0,682,31.93113980285992,3
19,0,0,10,[0],3,0,1,[0],3,1,683,29.43213296398892,3
33,1,2,11,[0],0,0,1,[0],4,0,684,23.98687034465345,3
25,1,1,9,[0],1,1,1,[0],0,2,685,22.826880934989045,3
18,0,3,18,[0],2,0,0,[0],0,1,686,24.524346347059055,3
26,1,2,15,[0],5,0,1,[0],2,0,687,24.44727891156463,3
37,1,4,23,[0],1,0,0,[0],0,0,688,17.569651116927822,3
36,1,1,3,[0],4,2,1,[0],1,2,689,24.67105263157895,3
15,1,2,12,[0],1,1,1,[0],1,0,690,33.782262060267556,3
27,0,4,2,[0],2,0,1,[0],3,1,691,29.3946871824648,3
35,1,4,23,[0],0,1,1,[0],2,0,692,29.43213296398892,3
23,0,4,23,[0],5,0,1,[0],2,0,693,24.435186668803073,3
23,1,4,16,[0],2,0,1,[0],4,0,694,23.337684427040067,3
28,1,4,23,[0],1,0,1,[0],3,2,695,41.43705412448204,3
17,1,0,24,[0],1,0,1,[0],3,0,696,24.609374999999996,3
38,1,1,1,[0],0,0,0,[0],0,0,697,26.533758829646096,3
14,0,0,10,[0],1,0,1,[0],3,2,698,23.73323840037973,3
34,1,4,2,[0],1,2,1,[0],3,2,699,22.4058769513315,3
38,0,1,3,[0],4,0,0,[0],0,1,700,29.733900410252552,3
22,0,4,16,[0],0,0,0,[0],0,0,701,22.136739730004358,3
39,1,2,4,[0],0,0,1,[0],3,2,702,25.351541373715524,3
37,0,4,16,[0],1,0,1,[0],4,2,703,23.030045351473927,3
48,1,4,17,[0],2,0,1,[0],4,1,704,29.9306868304978,3
34,1,4,19,[0],2,0,1,[0],3,0,705,25.63691716071142,3
51,0,2,4,[0],5,0,0,[0],0,2,706,25.71166207529844,3
24,1,2,15,[0],5,2,0,[0],0,2,707,15.495867768595042,3
28,1,4,2,[0],4,0,1,[0],3,1,708,29.642685467072578,3
27,1,4,2,[0],2,0,1,[0],4,2,709,31.644317867172973,3
34,1,1,1,[0],3,0,0,[0],0,0,710,26.291723822588015,3
39,0,1,3,[0],2,0,1,[0],4,2,711,35.196195005945306,3
34,1,1,13,[0],4,0,1,[0],2,0,712,32.89473684210526,3
37,0,2,12,[0],5,1,1,[0],4,0,713,29.721079103795148,3
27,0,3,22,[0],3,0,0,[0],0,2,714,28.44095497516423,3
13,0,2,15,[0],3,2,0,[0],0,1,715,34.131113423517164,3
49,1,0,14,[0],1,0,0,[0],0,0,716,21.952479338842977,3
35,1,0,6,[0],3,0,1,[0],1,0,717,32.847300112161506,3
26,0,4,17,[0],0,0,1,[0],1,0,718,28.444444444444443,3
27,1,4,17,[0],4,0,1,[0],3,2,719,22.77318640955005,3
27,0,0,6,[0],1,0,0,[0],0,0,720,33.3275623268698,3
31,0,4,23,[0],2,0,1,[0],4,0,721,30.120481927710845,3
30,1,3,18,[0],5,0,1,[0],2,1,722,25.50361570247934,3
23,0,4,17,[0],0,0,1,[0],4,1,723,28.326580372189753,3
25,0,4,17,[0],5,0,1,[0],1,0,724,34.69685902118335,3
36,0,4,19,[0],1,0,1,[0],2,0,725,29.270994027135,3
18,1,4,19,[0],0,0,0,[0],0,2,726,26.533758829646096,3
17,1,4,2,[0],5,0,1,[0],3,0,727,22.67573696145125,3
12,1,4,19,[0],1,0,0,[0],0,1,728,23.66524436157625,3
41,1,4,2,[0],4,0,0,[0],0,0,729,30.043262297708697,3
17,1,4,17,[0],1,0,1,[0],2,0,730,19.607156612163443,3
27,1,1,3,[0],1,0,0,[0],0,0,731,33.782220371141655,3
33,1,4,16,[0],4,0,1,[0],3,0,732,26.775934114974238,3
28,1,4,23,[0],2,0,1,[0],2,1,733,20.897959183673468,3
26,1,0,14,[0],3,1,1,[0],3,2,734,21.230572023714146,3
21,0,2,4,[0],0,0,1,[0],5,1,735,27.76620852422602,3
24,1,4,16,[0],1,0,1,[0],2,2,736,32.45471689838165,3
29,1,2,11,[0],5,0,0,[0],0,1,737,23.140495867768596,3
22,1,1,9,[0],0,0,1,[0],3,1,738,22.91303307000445,3
16,0,1,1,[0],4,0,0,[0],0,1,739,17.70857696548498,3
15,0,4,17,[0],0,2,1,[0],1,1,740,20.549886621315196,3
22,0,1,1,[0],1,0,1,[0],3,2,741,29.15451895043732,3
14,1,1,3,[0],5,0,0,[0],0,1,742,22.189349112426033,3
24,1,0,14,[0],3,0,1,[0],4,1,743,24.690405462752206,3
22,1,4,16,[0],3,0,1,[0],3,2,744,33.320517749583495,3
13,0,1,9,[0],0,0,1,[0],1,1,745,25.559413580246915,3
30,1,4,2,[0],2,0,0,[0],0,1,746,23.59700420642249,3
38,1,1,1,[0],5,0,1,[0],1,0,747,20.281233098972418,3
31,0,1,3,[0],4,0,1,[0],3,1,748,22.313278429145196,3
34,1,0,6,[0],1,0,1,[0],2,0,749,25.847768218818715,3
41,0,4,17,[0],3,0,1,[0],3,1,750,30.091431657729252,3
11,1,4,17,[0],4,0,0,[0],0,2,751,25.344352617079892,3
36,1,4,23,[0],3,0,1,[0],1,2,752,25.88757396449704,3
36,0,4,2,[0],4,2,1,[0],3,0,753,32.46753246753247,3
30,1,1,5,[0],2,1,1,[0],3,0,754,31.249999999999993,3
23,0,2,12,[0],1,2,1,[0],2,2,755,32.89333162458883,3
27,0,4,19,[0],1,0,0,[0],0,0,756,27.531229454306374,3
49,1,4,19,[0],0,0,1,[0],5,0,757,23.53036634346221,3
37,1,2,11,[0],2,2,1,[0],3,0,758,25.45235781387385,3
28,0,3,8,[0],2,0,1,[0],3,2,759,37.999624695064746,3
42,1,4,19,[0],4,0,1,[0],3,1,760,23.046874999999996,3
23,1,0,10,[0],5,0,0,[0],0,2,761,43.617998163452704,3
14,1,4,19,[0],0,0,0,[0],0,1,762,24.163265306122447,3
19,0,4,16,[0],2,0,1,[0],3,1,763,32.038959374599514,3
20,0,1,13,[0],5,0,0,[0],0,2,764,41.92329589565758,3
39,0,0,10,[0],2,0,1,[0],1,0,765,21.15529420201513,3
20,0,4,2,[0],2,1,1,[0],4,2,766,30.863035868869737,3
38,1,2,4,[0],5,0,1,[0],2,2,767,25.79591836734694,3
32,1,2,15,[0],3,0,1,[0],1,1,768,27.639801313892,3
30,0,4,23,[0],3,1,0,[0],0,0,769,36.21399176954732,3
22,1,3,0,[0],2,0,1,[0],2,2,770,22.136739730004358,3
34,0,4,23,[0],1,0,0,[0],0,1,771,30.116002379535995,3
